,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
114,myngtvfeelings,film photographer / open for collabs,,207,212,3795,0,@hobbynear 4. It's like a tiny portion of how you do your texts sa art mo. Murag ikaw nga dili ikaw. Sksk. Love the spacing sa fool sad for emphasis murag how society sees people with inks. waw daghang ebas HAHHAHA,[]
115,KimGarc00901907,TREASURE ROTY 💎,,253,169,2367,31,"YG ENT. DIDN'T GIVE YOU 12 VOCALS,12 DANCERS,12 RAPPERS AND 12 VISUALS JUST TO STAN 1 🙂 

in short,they didn't give you 12 all-rounders just to love ONE 🙂

@treasuremembers #TREASURE #트레저",[]
116,BWhiteworld,"Bringing you the best interracial on the web, NSFW🔞 #BBC 🐃 #pawg #Teamblackguys #Snowbunny #Qos #Bigblackcock #Hotwife #interracial DM for content removal 📨",Your Dirty Mind,201,25314,1123,0,@blxckedblonde @HDuphrane Love her Phat ass,[]
117,GraceSealeeee,Cofounder of Ryan and the gals x She/her,Middle Earth ,357,233,17029,0,@peachinterior_ I love you loads. This feeling will fade. You are a lil superstar. You may even be Jesus Christ himself 💕,[]
118,MissAlleje_____,mahal kita Reniella Villondo,EndGame: Jonaxx,565,412,3778,11,"i love you, the first and original jonaxx girl who made me so whipped. 
#ReniellaV3rdMseriesGirl",['ReniellaV3rdMseriesGirl']
119,hollydowinton3,Just here trying to enjoy life,,155,25,1237,65,The love is real guys 🖤 your all fucking legends!,[]
120,_emoraptorbot,kono dio da,waifu hell,0,14,92124,0,i love twitter user nakaimosu,[]
121,MINISEOK__,시우민& 하루토 for life ~,"exo, treasure, bigbang",1132,1883,61124,0,"@matetsushi @Handsome_kyuu 🙋🏻‍♀️😭🦙💖💎 @MINISEOK__ 

i love you so much ruto~ 🥺
#HARUTO #하루토 #ハルト 
@treasuremembers","['HARUTO', '하루토', 'ハルト']"
122,lil_josh92,"Football, NUFC and NHS Mental Health Student Nurse.",,846,251,10437,0,@NUFCIrving1010 This is one my favourite goals in a long time. Love that underlap from Manquillo,[]
123,bbadbadbye,sick and tired.,she/they♡,258,98,26869,0,@BTS_twt I LOVE YOU SO MUCH,[]
124,FangirllRahul,"FAN OF #Bb14KingRahul 💋
vote for Rahul
instagram Link -https://t.co/GYCODHji4l
Vote for Rahul👍",,88,161,3700,59,"Who likes the tagline for today 

RETWEET :: IF U LOVE AND LIKE  
if not then ignore 
But if u are a true rkvian should retweet this 

KING RKV IS BACK",[]
125,alexiajannah_,🦋🦋🦋 • Oliver Wood's 🧣 • Creed Cervantes' 🏹 • Kalix' Martinez ⚖ • 'how can I be so stewpid' — HG • 'welcome to your tape' — HB,attorney 😋,68,37,592,0,"I get Pyp. DI KO MAEXPLAIN PERO GETS KO SIYAAA. she wants her sister to be happy and Lance to be TRULY happy. because I feel like Lance is just infatuated with Pyper eh. and totoo nga yung sinabi ni Pyper, why love him half-assed when someone can themselves whole? +++ https://t.co/d10YS7V4qK",[]
126,khanith88132811,SUNSET 🖤,ประเทศไทย,228,2,1570,646,"Dear myself, I love you and I meant it.",[]
127,jazz_exe,"i draw ! i love one piece, flcl, zelda, and pokemon !",The Thousand Sunny,568,33,158,11,"Just some late night thoughts. I know Twitter ain’t really the place for this but, the internet is becoming so draining how people love to encourage 
toxic/negative morals. 
This is why the saying “when others go low we go high” stays my favorite...goodnight y’all.",[]
128,khanghoang7206,"90% #ITZY, 10% CS and LoL #Ryeji","B Site, Dust II",398,33,2664,4,"I love how ryujin makes yeji's laughed,it just I'm soft to this ddaengddeong 😭💗💗💗💗

#Yeji #Ryujin #ITZY https://t.co/0N7jb3Yw5N","['Yeji', 'Ryujin', 'ITZY']"
129,kuroozume,"kuroken! kenma! nekoma! | i draw things (usually krkn) | multifandom, but hq is my main! married to ♡ @maturanchi ♡ no repost/qrt please!","she/her, star/stars, minor, ★",597,2292,19660,0,me when i have to unmute just to play love live https://t.co/QpEnKazTfR,[]
130,llaguna_raiza,,,31,6,112,4503,"i love my mom, she's my everything",[]
131,asstridkim,"트리스탄, 마이 루나. 마이 원 안드 온리 루나.",🌙,99,122,1557,0,@tristanjeoon You still love me tho,[]
132,LazyySaket,𝔻𝕖𝕒𝕣 ℤ𝕚𝕟𝕕𝕒𝕘𝕚 💕,India,657,7277,43754,1,"Humara Sakku aaj paraya dhan hogaya 🙂 ab wo kisi aur ka hogaya🙂😂😂

Wishing you a very happy married life Sakku bhai &amp; Swheta bhabi😘❤ may god bless this beautiful couple with lots of happiness &amp; love ❤❤❤❤❤❤  
@LazyySaket",[]
133,PEAK_BAND,2 sets of brothers = 4 close mates = A TOP Rock 'n' Roll BAND! Wakie/Sheffield 😎😎  - https://t.co/UkHRonADWL,"Yorkshire and The Humber, Engl",949,598,1766,0,Everyone loves a delivery @BritsPieces doing it for the unsigned BANDS and artists rocking on MUCH LOVE. 😎 https://t.co/mF8PTbNvux,[]
134,7aemark,#JAEHYUN ; night sky,she/her 21,255,229,1565,0,cha minho all over my fyp love that for me,[]
135,hongisumi,black angel with a bad mood,,358,1139,38699,0,u make me always fine i loveee you — aww sweetie 😢😢 i hope you always be fine i love you more you’re so precious! https://t.co/ULVOt2D8PH,[]
136,liuflwr,#刘扬扬 : This bitch suck at gaming fr 😂😂     ༄ she/her  !! 13 !! 60+,"Don't you know I'm only human?
肆虐排山倒海
Not only human
耗竭所有等待
燃烧炽热的星海或尘埃 烧不毁的 storylines
让心跳留下来
What a life, what a life",632,432,13307,0,"Also the first time I listened cherry bomb I didn't know what was going on basically I was like ""wtf is this shit"" but now I love it 😪👍 https://t.co/4fQ093NizX",[]
137,angeltuanzy,사나 없인 사나 마나 • 7 OR NEVER • 🏳️‍🌈 • 🇯🇵 • 🇰🇷 #GOT7 #TWICE #BTS #REDVELVET #WEKIMEKI #BLACKPINK #ITZY #TXT #AESPA #ENHYPEN,she/her ,1364,831,12072,6356,bisexuals be like 'I CANT-' cant what? cant tell the difference between platonic and romantic love??,[]
138,ImanPeden,I'm your favorite LIBRA!!!!♎,IMANIA,178,40,1574,791,"I love me.
Im proud of who I am becoming.",[]
139,BKelshikar,,,24,35,4306,53,"It's really good to see @rahulvaidya23 getting some pure love from fans and honestly he hasn't let down anyone.. he is doing a great job.. he always wanted to win hearts and am sure once the show is over, He will see the love you all have showered on his. 

KING RKV IS BACK",[]
140,IyereChristoph5,"God first, Economics/Unilag/Lover of sports(Borrusia Dortmund, Djokovic, Hamilton,Sinner😍😍)",Lagos,621,548,7190,1,"Iwc congratulates @LewisHamilton on all he has achieved (with some special guests). Love it from @IWC, totally deserved champ #S7ILLRISING https://t.co/lpw0zsd7se",[]
141,theyenveyqua,"205 ✈️ , KK. ❣️",,797,873,5775,7499,&amp; Ian got no hate in me ... it’s either all love or I don’t care,[]
142,trusfratedPOLCA,{  𝓮𝓿𝓮𝓷 𝓽𝓱𝓮 𝓭𝓪𝓻𝓴𝓷𝓮𝓼𝓼 𝔀𝓮 𝓪𝓻𝓮 𝔀𝓪𝓽𝓬𝓱𝓲𝓷𝓰 𝓲𝓼 𝓼𝓸 𝓫𝓮𝓪𝓾𝓽𝓲𝓯𝓾𝓵  },🇵🇭,270,241,9877,50,"Tay (interview): For Oab, I couldn’t believe that we could show love/friendship on stage since we have been enemies for long.

Oab: Reallyyy? https://t.co/IFs4GgDfB8",[]
143,Adonsio,"Computer Science Student |
Owner @eternal_synergy |
former @amg_gamingclan |","Kassel, Hessen",392,98,2215,39,"Stepping down from Unicorns of Love roster, open for offers for 2021

Read: https://t.co/bqp66MzZpN",[]
144,RushdenPrimAcad,Rushden Primary Academy opened in September 2015 and will be a two form entry school in 2021. The Principal is Liza Davies. Part of Greenwood Academies Trust.,"Northampton, England",157,323,291,0,Thank you for all of our wonderful book gifts!! The children are going to love them! https://t.co/4fDLMfD134,[]
145,weinteraespa,"#𝗮𝗲𝘀𝗽𝗮⭑she'd make the leaves of her trees blush, then she'd undress them all. she wore the moonlight like lingerie. meet her, 𝔨𝔦𝔪 𝔪𝔦𝔫𝔧𝔢𝔬𝔫𝔤.",MMI . ACT I OF IV,103,112,1608,0,"@SHUAVORY greetings, senior. lovely to see how you put so much effort to find a new peers. i would love to be one of your friend so i can get this kind of greetings everyday. for your question, we all know that mind makes a person",[]
146,R82101734,,,118,472,3951,63,"Hey Guys !!!

Finally Real King @rahulvaidya23 is Back in the Bigg Boss House!!

And We RKVians are So Excited to Welcome him with a Bang !!

Rt if you Love Him ! 

KING RKV IS BACK

@disha11parmar @ColorsTV @BiggBoss @RahulOfficialFC @JThakers",[]
147,Nrthamericn1,"MBA, CPA","Montréal, Québec",160,38,1974,0,@MaryKer08722702 @TruthAJustice I just fell I love with Donald Trump.,[]
148,outrolgo,this user misses yoongi (she/her),Italy,85,10,1203,0,"@jennivival yall are nowhere near fake love, that entered top10 without radio, collab AND being all korean in their fourth year but you wanna talk about dynamite that has 100x more impact",[]
149,horiiyomi,counsellor • Printer • Googet Gadgets..,Lagos,1596,179,10345,1711,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
150,knight_vq,"Twitch Affiliate - 24 - Manchester -
Member of Virtual Quantum (VQ)
https://t.co/BT7R8pccn6",Manchester,173,157,510,0,@Gameswithjames1 Haha absolutely love that film,[]
151,Xaintfor3,Your wine aunt 🍷💃| Broke as a Joke 😔 | 19 🍄 | 🧚‍♀️ Stan AURORA 🧚‍♀️,In Evelynn's palms,82,72,8439,155,"Ahri deserves a lot of love. 
PART 2/2
#KDA #AHRI #Akali #Evelynn #KAISA #ArtofLegends https://t.co/zspmjhMouF","['KDA', 'AHRI', 'Akali', 'Evelynn', 'KAISA', 'ArtofLegends']"
152,jeffreythezenas,« Come what may » | ✍🏾 Creative @betcfullsix | 🗝 Escape gamer @3scap3blog | #BlackLivesMatter | 🏳️‍🌈 #LGBTQIA+ | 🔥 #Feminist |🌱 Plants addict,Paris,247,240,5454,39,"just once i would love to get a brief that asks for a high-cost, low-impact idea",[]
153,mellygx1,IG : mellgeex,,128,118,3598,2200,fall in love with a Taurus.,[]
154,ronnie_kasanda,Proud Chef | Music Addict 🎶 |Instagram; ronnie_kasanda | |Subscribe to my YouTube Channel please https://t.co/lv1DAArw7D,"Kampala, Uganda",768,1008,2300,0,"All we need is one ☝️ love in @wizkidayo voice Uganda 🇺🇬 we can do better than this 😭😭😭😭😭🙏🙏🙏🙏@PoliceUg @KagutaMuseveni 
#FreeTemsAndOmahLay https://t.co/EDpQTLFS3Y",['FreeTemsAndOmahLay']
155,grvgrv000,"राष्ट्र के नाम..!!!  राष्ट्र सर्वोपरी...!!!  | Nationalist First |🦋 SSRian🦋 | Justice for Truth |
Jai hind | Account is mine so Tweet also for Personal",India,249,289,8443,2,"Affirmation Of The Day:

""As I go to sleep I know that I am surrounded by a multitude of angels waiting to love and assist me.""

#CBIEndSilenceInSSRcase",[]
156,Uhkneesxh,#FREEPALESTINE 🇸🇩,AB International Studies♡🔰,285,882,65745,0,THE WAY I GASPED AT THE END HAHAHAHAHAHA FUCK I LOVE YOU SASSA GURL I CANNOT https://t.co/OuYwTAYtBY,[]
157,maettyxxx,ハロプロ／さんみゅ～／MELLOW MELLOW 　☆モ娘。'20(ふくちゃん*よこやん*ちぃちゃん*りおちゃん)☆アンジュ(ももにゃ*れらぴ*川名りん)☆JJ(あーりー*さゆき*りあい*れいれい)☆つばき(さおりん*きそら)☆ビヨ(しおりん*りか様*みいみ) ☆広瀬あやぱん☆阪神タイガース,京都市,3333,1956,79864,0,First Love #彩海saikai,['彩海saikai']
158,christelle_2a,"You don't have to say you love me, you don't have to say nothing, you don't have to say you're mine 🐟❤️","Ajaccio, France",694,231,10491,9468,"We’re looking forward to seeing so many of you on tour.

Love always,
Jade, Perrie and Leigh-Anne xxx",[]
159,BillericayBap,"Baptist Church in Billericay, meeting in 3 locations across the town. (Perry St, South Green, Sunnymede) Minister: Rev. Ian Smith - Youthwork Director: @RevBott","Billericay, Essex UK",499,614,2454,0,"Day 15 - Billericay Advent Calendar - Today we want you to recreate a scene from your favourite Christmas movie - we've made a few to give you the idea ... we'd love to see what you've done, you can tweet them to us or post them on our Facebook page (https://t.co/lAU8kaP7Zr) https://t.co/4QL4WrCqrP",[]
160,Vyas241S,"कट्टर हिन्दू, नमो समर्थक, RSS, संस्कृत व संस्कृति प्रिय हो वे मुझसे जूडे ।।
अहं ब्रह्मास्मि ।। नहि कल्याणकृत् कश्चित् दुर्गतिं तात गच्छति । मेरे ट्वीट्स ❤ में",गारियाधार जि भावनगर गुजरात ,7568,29367,634026,67,"Sun zaaaara 💖 🦚 💖

Whom to #love, whom not to love, it's not in our hand.. 🌸 https://t.co/ILEVugg9LE",['love']
161,Taekook55962206,"✨2039✨
🏳️‍🌈💜
BANGTAN SHIT FOR LIFE;)",,196,230,24419,3098,"RM on Weverse 1215 

I'm proud of you 💪
You guys deserve to receive that award 💥💯💜
We all love you💜😘

RM : 🥰🥰🥰

@BTS_twt https://t.co/H4yVVIKwn1",[]
162,1975hyuck,she her,"Childhood bff.. coming of age., suburbia..... purple skies, popsicles n playgrounds w/ Mark Lee :~~(",461,592,9833,0,"not alone
day dream
love song ...... But kick it is so good guys https://t.co/nfFLzJarT6",[]
163,Thecheboigram,Simple and sweet|| your perfect gent. || LLB in view⚖️🙏🏾 || Divine taste for music🎧🎶|| 30BG✨|| OOU,"Ogun, Nigeria",1291,1156,1425,55,Where una dey see all these girls wey Dey love una?,[]
164,devtheceleb,♡ BLACK LIVES MATTER ♡ 9•21•16 ♡ polerina ♡ equestrian ♡ leo 🌞 cancer 🌙 libra 💫 life path 9 ♡ 22yrs ♡,,594,538,15707,160,You can try your best not to fall in love with Leo &amp; Libra placements but you will fail,[]
165,ahrutolyed,#트레저 : s!her will spend a hundred and infinity with @treasuremembers,"in the deep, treasure effect",1446,1322,9480,119,"[📢] MASS TWEET CHALLENGE

Goal: 5,000 Replies

Reply ""Congratulations"" + TREASURE member's names along with the hashtags below.

#TREASUREにBEAUTIFULな質問募集
#TREASURE_BEAUTIFUL
@treasuremembers 

Let's send our love &amp; support for our boys. ❤️ https://t.co/jF9d5VLDo6",[]
166,chaneexxx,🇵🇭DE VERA,,906,663,6974,0,"you have no idea how much i like you, how much you make me smile how much i love talking to you or how much i wish you were here",[]
167,ahteentopah,trending account for teen top / personal twt: @ljoefuls,andromeda,2,38,92789,0,RT if you #틴탑 love #아침부터_아침까지 love u,"['틴탑', '아침부터_아침까지']"
168,kweenneunbi,"은비, 민주, 채원, 슬기, 권유리
소녀시대, 레드벨벳, 아이즈원
안녕하새요!!!",,107,89,22294,153,"Chaewon: (Love Lane) it came out really nicely, it was all because of the editing
Minju: It was all because of your face (visuals) 
Chaewon: It was all because of the editing 
Minju: My storage is full but I can't delete anything because of unnie's face https://t.co/ixW73KPyHa",[]
169,Blossom77978123,Love,,223,268,5181,1711,I just want to say thank y’all for the love. I really appreciate it! From my humble self Osita Iheme aka Paw paw 😊 https://t.co/UlOuwh4VEV,[]
170,glass_prof,"Professor, Johns Hopkins School of Nursing
Public Health Nurse and Researcher
@myPlanInfo #DecideWhatsSafe @jhunursing @jhuglobalhealth
@JohnsHopkinsAHW","Baltimore, Maryland",1880,571,525,0,"I am ready, January 20, 2021 at 12 noon.

The Love - Black Eyed Peas and Jennifer Hudson https://t.co/7qnKTfbrva via @YouTube",[]
171,loliquiu,"Humans, FTWD, Lucifer
GreenDay, AllTimeLow, FOB, Blink182
Uso el GAYDAR en series y películas
Lesbian, agénero, 2% disability, likely asperger, pro Palestina","Murcia, España",277,594,70755,5,mia and erana saying that they love each other. that’s it. thats the tweet. 🥺❤️ @miahealey2 @erana_james https://t.co/1Te85yGDGj,[]
172,chaenjinjoo,"for #아이즈원 , #트와이스 , #이달의소녀 , & #있지 ♡☆",teyvat,205,589,16970,0,@official_izone CONGRATS MY LOVE #Panorama1stWin,['Panorama1stWin']
173,BTS_ARMY_TK_OT7,"ARMY😎😎💜 BTS is my life💜 TAEKOOK ARE MY BABIES. We will be each other's light. The MIN to my V, the name of my soul @sosdionyrose 💜",,577,541,27997,150,how can you not fall in love with taekook's cuteness 😭 https://t.co/n02bx33ayU,[]
