,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
2466,Scubasteve51,"Steven B. Wilson from Phila, PA.  I write books are available at https://t.co/4rwjfd0Csv. (Native American/Mix!) Film School Guy",,1846,788,27460,1,"@NFL @Chiefs @49ers @LevisStadium @Indians @Braves @NHLBlackhawks Major Sports still have a Native American problem systemic racism, genocide isn't funny, mascots, tomahawk chops, racist chants must go.
#changethname #InspireChange https://t.co/YO3fRSNwBb","['changethname', 'InspireChange']"
2467,BestPhoneDeals1,"Best iPhone, Mac, iPad, Apple Watch deals",,1357,201,48029,0,Buy Now from Amazon &gt; https://t.co/cu9DjSJzEw https://t.co/o5m8Ddyipk,[]
2468,ToolsAutomotive,For all types of #automotive #equipment #tools. Online shopping for Automotive from a great selection. Do you like cars?,,2281,546,83102,0,Buy Now from Amazon &gt; https://t.co/ynrekL4lZH https://t.co/xwmcfhsBw4,[]
2469,SurvivalProduc2,"Emergency Survival - Prepared Survivalist
#Survival #outdoors #Products, #Equipment, #emergency, #gear, #survivalKit, #food, #books",,4975,2140,134774,0,Buy Now from Amazon &gt; https://t.co/7DkUcNyhd9 https://t.co/GfVJV3PLmI,[]
2470,SportsFitness15,"Be healthy Be Happy - Construct Physique With Elegance
#fitness #sports #exercise #gym #health #tips #sugarfree #nutrition #lowfat #dietary #supplements",,3912,1393,81632,0,Buy Now from Amazon &gt; https://t.co/OFlW0ODYyL https://t.co/MYATSLZdGk,[]
2471,bhealhty,#health #tips #sugarfree #fitness #nutrition #lowfat #sport #dietary #supplements #sports #equipment #exercise,,4957,4394,392255,0,Buy Now from Amazon &gt; https://t.co/ZkycS1o6AR https://t.co/1LX7bjXtTM,[]
2472,latestly,"https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd","Mumbai, India",343,66966,157528,0,"Virat Kohli Trolled With Funny Memes &amp; Jokes After Indian Captain’s Poor Outing Against Australia in 1st T20I #viratkohli #IndiavsAustralia #INDvAUS 

https://t.co/W3FX4zJ2I6","['viratkohli', 'IndiavsAustralia', 'INDvAUS']"
2473,Addisonvalley,,,521,27,2989,0,@ESPNRingside @marc_raimondi Funny because Jake and Logan like to cite the boxing maxim that time and experience are paramount to combat sports. If he wants deeper waters he must want to drown.,[]
2474,SonamChopra8,I am Sonam Chopra Internet Marketing Professional SEM From India and now living at UK,,739,413,8979,2,How to Best Choose the Manufacturers of Sports T-Shirt and Funny T-Shirts? https://t.co/zFXPDvzMpX,[]
2475,SonamChopra8,I am Sonam Chopra Internet Marketing Professional SEM From India and now living at UK,,739,413,8979,1,How To Best Choose The Manufacturers Of Sports T-Shirt And Funny T-Shirts? by Wings 2 Fashion https://t.co/3mZO78bhC8,[]
2476,johnolisa_art,"Keep creating! One day, Your hardwork would pay off. You'll then be famous and rich. 🙏🏼💥🌻

Lifestyle accessory designer| Artist | Entrepreneur",Lagos /Owerri ,1456,1344,18194,0,"Funny how back then.. I used to come to this same location at Mushin ""Eko boys high school"" to watch ""Ram fight"" and various funny sports. Time really flies! 🕦🚀 https://t.co/F3pVsARFWE",[]
2477,ShafftyBro,My sheet metal was taken,"Wisconsin, USA",1471,1256,203080,0,The Ringer is the Democratic Party of sports sites. Atleast Barstool is sometimes funny https://t.co/ZThVjpcvOH,[]
2478,Ethan_Doritoz,"Nintendo🤡👎| Athlete, gamer, NBA superfan and weeb. @Lakers 2020 NBA CHAMPIONS (Had tweets liked by @RustyBuckets321 , @yungmustard23 , and @HanaHoops). 😁","Burbank, California ",260,28,1232,0,@NewdeadPizza @DJGreatness2020 no offense bro and i think first take and shit is funny but how can you call that you favorite 😭😭😭 bro if im looking for sports analysis im looking at YT before the actual mainstream media. It's only enjoyable bc of the offhand shit these dudes be saying on NATIONAL TV,[]
2479,lattegemini,23,he/him,102,122,1759,0,this is so funny. no one mentioned sports. someone just got their terf ass beat in high school tennis and hasn’t let it go lol https://t.co/IVTf1QQEii,[]
2480,periodico102,I am the creator of comedy.,,179,13,836,0,"wait how am i so talentless?
drawing - no
cooking - no
music - no
singing - no
gaming - not even that
breathing - dont think so
sports - no
literally anything - no

its really funny to me how i'm bad at every possible skill i could have",[]
2481,camewitthefetti,big disgusting soup of my thoughts on music n other shit | mutt | alt @b0nerpills,,919,2719,70152,0,@WelcomeSeaside not really mad about it but it’s funny how pissed people are about sports takes,[]
2482,RepTheDMV,,,819,426,12569,0,It's funny how I can drink and talk sports with no ill will. But when politics come up my fuse is lit.,[]
2483,Athens_Grease,"Former Southerner, current PNW caricature. Food, sports, and general nonsense. Unofficial president of #DressClothesTwitter Go Dawgs x2","Seattle, WA",717,1039,103751,0,"@AuditDawg that’s really funny, because my wife is the same way about the eighties despite only being born in ‘83 (I was born in ‘80), but I am a nineties person all the way. just the best sports and music imaginable",[]
2484,_notorious_BIZ,,"Allentown, PA",373,165,6244,0,I really miss funny sports center,[]
2485,Jdsthatguy,Virgo and a Cancer moon! keep reading it’s going to be a comeback story Rip Kobe and Nipsey,Village hidden in the leaves ,441,593,35774,0,Some Woman talking sports always funny lol https://t.co/aubwBlqVpk,[]
2486,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@fatpheebs We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2487,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@OhhMeishh We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2488,TaySariah3,Polynesian is more than just a sauce at Chic-Fil-A 😤🌺                                           BLACK LIVES MATTER ✊🏾,Long Beach California,386,482,46234,0,"I need everyone to text me funny memes or sports statistics EARLY in the morning tomorrow, bc my parents are in town for my surgery and I do not want to say anything that I don’t want to say in front of them, while under heavy drugs... 

Keep my mind distracted please. 😂",[]
2489,rockyramyeon,"semi ia— #아스트로 : get up and run again 🌻              

(she/her)",,175,171,3086,0,"lmao the post where astro is included plus the comments and qrts are soo funny to me

the comments: astro? yeah ofc we follow them for news and sports updates
the qrts: fanmu look at us https://t.co/wzNte3RyYO",[]
2490,Seabirds05,2008 Spring Hockey Team (formerly the Vancouver Seabirds),"Vancouver, BC",56,169,49,0,@vickiejomorris @richardzussman Contact tracing?  Wasn't the issue yelling parents?  Funny how your argument changed when the facts didn't line up.  Educate yourself on rules kids' sports have been playing games under - completely safely.  It will be a game changer for you.  Enjoy the evening.,[]
2491,branbran423,you fucking monsters are people,"Charleston, WV",55,49,234,0,People look at me funny when I tell them I collect sports cards. Tap below 🥱📈 https://t.co/Si0s8gbFAF,[]
2492,dayfornight,"I write. Many times, it's scary. Occasionally, it's funny. Sometimes, it's both. But I hope that, every time, it's something you didn't expect.","Los Angeles, CA",2682,1707,14889,0,"I was wondering what ever happened to this story. 

Funny how it just completely dropped off the news cliff. 

Funny how every Black commentator I see on the sports news networks call him “Mr. Kraft”, with deference. 

Just funny how that all works out. https://t.co/J1NyJTtheV https://t.co/oYlspLscRW",[]
2493,Scgator1414,"ALL lives matter.

Black, brown, yellow, red and yes, even white.","Atlanta, GA",6839,7003,50029,0,"Michigan football has at least 12 positive COVID-19 cases, according to AP source https://t.co/jcKDJXuCol via @Yahoo 

#OSU, you're screwed. Kiss goodbye the playoff spot and the #Heisman. To be screwed by your rival, #Michigan, is rather funny.

Good luck and enjoy the wings.","['OSU', 'Heisman', 'Michigan']"
2494,VistaPunta,,,44,6,1936,0,"@AP_Sports @AP @CoachLouHoltz88 @realDonaldTrump Funny ... his career was pretty unremarkable.
So is his endorsement of Senor Piggy!!",[]
2495,puttickj,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAÆÀAAAAAAAAAAAAAAAAAAAAAAAAAAA!!!!!,Jacksonsville,467,127,5016,0,"@AddisonSimms It’s funny how we always kinda suck but have a good keeper, I think this has to do with the fact that most popular sports in the USA are based on hand-eye coordination...",[]
2496,agie337,ever heard of a bartending lawyer? hahaha,"Baton Rouge, LA",582,127,6818,1,Fury’s Sports Shorts is so funny,[]
2497,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@3500gecs We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2498,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@Tg_nolife We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2499,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@vodited We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2500,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@saravalencia22 We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2501,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@flowerlwj We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2502,handsome_pal,synths and keys in foster the people.,"Silver Lake, Los Angeles",670,1270,17457,0,@caseyrosarioyo I’m 3 episodes in and I’m stunned by how warm and genuinely funny it is. And I’m not especially into sports or Jason Sudeikis.,[]
2503,csilverandgold,"“Be ye not entitled to other people’s time.” ~Shirleen 8:14 // I understand why it is necessary, but I want to be clear that it is evil. // he/him",,4360,2893,97979,1,Fury’s Sports Shorts is so funny,[]
2504,BourbonNeat1,,,117,18,1499,0,@darrenrovell @LeBatardShow Sports talk radio is a complete disaster. Very few do it well. Most try to be funny and not even discuss sports. Interesting approach that is clearly failing.,[]
2505,kookiebestie7,"Let them live with hate, life is much more enjoyable with love.",,96,20,1426,0,"@sknmjeon7 @UsernamPathetic This is what happened when BTS so popular and get many achievements.they can’t accept the https://t.co/wLlajBSMRI funny when sports fans being interested with BTS.they want to get attention from ARMY.just ignore them .they are kids,just play twitter to get attention from people🤣",[]
2506,danCLYNE,No one must ever know my true bio,Chicago,1154,2993,23416,0,"Going through one of those spans where my mind isn't into being funny and is more being used to think about sports. I think it's a moon cycle thing, a sporter's moon or something.",[]
2507,chika_i_sports,🏸高橋礼華選手と🏐新鍋理沙選手の大ファンでしたが、2人とも2020で引退。寂しいですが、引退後の2人も応援します❤️スポーツ好き。無言フォロー失礼します🙏,日本,92,68,877,33,"#FridayFun

Funny Antonsen? 😆 Jia Yi Fan the prankster? 😉

Ayaka Takahashi 🇯🇵 reveals what she thinks about other players on the Tour.

#BadmintonUnlimited https://t.co/91jG1OAvzs",['FridayFun']
2508,smtinnl,,Newfoundland,79,13,1887,0,"@CNN I don't know why people resist masks...I've embraced them. Match them to my outfit,  Christmas ones, pink ones, glitter ones, favorite activity on some, funny ones, plain ones. Make it a fashon statement.  Men, favorite car, sports team, so much to choose from. Have fun with them",[]
2509,CoachRahl,Offensive Coordinator - MSSU #LionPrideLionProud,"Joplin, MO",630,4363,3081,1,"Scott Cummings was one of my favorite people to ever work with! He was passionate about a sports was a caring, funny, and kind and all around great person! #RIP https://t.co/eT6UmmHYcA",['RIP']
2510,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@juuljuulsiwa We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2511,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@biebersantics We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2512,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@asensitivebore We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2513,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@cryssydelight We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2514,shannbro44,,,919,30,1801,0,@jemelehill what were your thoughts on Rudy’s Star witness in Michigan? I should prob scroll on your feed but I’m sure you have some funny stuff to say about it. Big fan of yours- in sports journalism and Below Deck!,[]
2515,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@Ntaija__ We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2516,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@bae_ness We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!
https://t.co/29Bg9rLYBt
My new fav is episode 106: https://t.co/bciFAbrRqH",[]
2517,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@itmeashy We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2518,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@Hi_itsGenesis We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2519,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@qasida07 We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2520,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@_S_A_B_I_N_K_A_ We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2521,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@CocainMike We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
2522,Sam_Teets33,Clemson '20 Sports Communication and Journalism,,609,262,6017,0,@minakimes @PabloTorre cannot keep removing their top personalities. No one does a sports show like Dan. It's something people who want to get into the sports media idolize because it's so random and funny and everything you want in an afternoon. Now it's gone for the wrong reasons.,[]
2523,HamWen_Football,We refer to ourselves as We/Us/Team/Family,"Hamilton-Wenham, MA",288,436,2155,0,"@joesportsWL @HWgenerals @CALathletics11 @HWChronicle @WLNorthOfBoston @HWgenerals_lax @TownofWenhamMA @sjpathletics You know, it’s funny, he makes us call him “Sports Boss.”  🤠     Kidding.  We’re really proud of Coach Genualdo, but not at all surprised he received this honor. Hardest working man in sports-biz.",[]
2524,DSnyd87,,"Bay Area, CA",697,206,21277,0,@combatrepublic As a former Raiders fan who hates the Niners I found it very funny that everyone was just “oh cool we have Sherman now!” Totally forgot the thanksgiving dinner on the field. Sports fandom is just so weird.,[]
2525,BrandonStutzma4,Day by day,"Nebraska, USA",725,213,523,0,"@notsocooljules Cleveland Sports, funny and always happy!",[]
2526,Itsallmental,"Jewish, Cubano y nicaragüense, Wrestler,  enviromentalist and equal rights activist. BLM. Turn your anger into a force for change we will be heard.",,645,557,4521,0,"@JoshSuitcase For videogames nickmercs is pretty funny imo
Elle mills is funny she does a lot of pranks and just cool stuff in general
For sports urinating tree is a gem for comedy 
And if you like good basketball sports statistics in a cool way Jimmy highroller",[]
2527,Cam_Is_Like,,Indianapolis,878,1108,197435,0,"@ErnstHemingwavy Which honestly, it can’t do it because for some reason Coley and Tyler are goddamn walking sports almanacs in addition to being funny so the tangents could go anywhere",[]
2528,CalebSayer,"21 / BBA specializing in Marketing Grad // esports fan and quad enthusiast #eU
AKA AppleAlpacas",Canada,655,38,695,0,"@jayallen56 @SadSportsFan_ @TSN_Sports LMAO funny how a majority of the players on those teams winning the cup are Canadian. Go back to watching baseball buddy, while we win The juniors again. 😴",[]
2529,BestPhoneDeals1,"Best iPhone, Mac, iPad, Apple Watch deals",,1357,201,48029,0,Buy Now from Amazon &gt; https://t.co/vSfU908qXM https://t.co/JD5yOOB6rf,[]
2530,ToolsAutomotive,For all types of #automotive #equipment #tools. Online shopping for Automotive from a great selection. Do you like cars?,,2281,546,83102,0,Buy Now from Amazon &gt; https://t.co/XXYRNBA00b https://t.co/D22XZQjOqO,[]
2531,SurvivalProduc2,"Emergency Survival - Prepared Survivalist
#Survival #outdoors #Products, #Equipment, #emergency, #gear, #survivalKit, #food, #books",,4975,2140,134774,0,Buy Now from Amazon &gt; https://t.co/v8tozR9JIs https://t.co/GNgCmEHJQ2,[]
2532,SportsFitness15,"Be healthy Be Happy - Construct Physique With Elegance
#fitness #sports #exercise #gym #health #tips #sugarfree #nutrition #lowfat #dietary #supplements",,3912,1393,81632,0,Buy Now from Amazon &gt; https://t.co/bocX39xFYJ https://t.co/HledbVCCuO,[]
2533,bhealhty,#health #tips #sugarfree #fitness #nutrition #lowfat #sport #dietary #supplements #sports #equipment #exercise,,4957,4394,392255,0,Buy Now from Amazon &gt; https://t.co/iYbGkINPaw https://t.co/WD0hNWKzrj,[]
2534,PuTTer19,"pardon my obscure tweets, i tweet what i see. if ur privileged enough to see it, you'll get it. if not? maybe next time |
#LYFE",outside popeye's,435,222,17467,0,It’s funny how no one on ESPN or fox sports covered the 3 ball brothers story. They don’t wanna show Lavar love lol,[]
2535,SportTalkn,Just a guy posting about sports,,103,5,17,0,This is almost funny for someone in the sports business to say. The @AtlantaFalcons will not come anywhere close to beating @Saints. I think the score will be New Orleans-31   Atlanta-10 https://t.co/wVMxW4Yp23,[]
2536,FrankIM93268104,"Sports and mystery buff. Big fan of U of Louisville basketball; Buffalo Sabres and Bills, Baltimore Ravens, Blue Jays and beautiful women.",,25,0,180,0,@ArashMadani @timandsid Funny that the local media needs to watch Tim &amp; Sid to get their sports news.,[]
2537,chow_allan,"Retired Restaurateur, IT Analyst, Golfer, Leafs fan, TV junkie.",,221,308,23732,0,@yyzsportsmedia And that ppl are good sports. Funny enough they talked about it this week how it’s “going through the motions” for GMs who have to do radio hits. Especially after what happened at end of Bobby Webster hit. Good that Atkins and the boys had fun with this. Fun stuff.,[]
2538,DdaGOAT_19,"MAMBA 4 EVER
GONE BUT NEVER FORGOTTEN 🐍
MOST HATED 👑
WE STILL BELIEVE 🗣",GYM,363,611,37802,0,"@hakeemburner @espn Wow so funny making fun of women's sports, so creative 🔥",[]
2539,reardon_red,Dad ... 24/7 ... best job ever,,86,203,6737,1,"That time Riley #posterized #DannyDeVito 😂😂
#hoops #highlight #Dunk #basketball #sports #funny #lifeofriley #ThrowbackThursday https://t.co/ro7QNYbqJx","['posterized', 'DannyDeVito', 'hoops', 'highlight', 'Dunk', 'basketball', 'sports', 'funny', 'lifeofriley', 'ThrowbackThursday']"
2540,ealison,"Proud Haitian-American, art and music lover. Do not follow where the path may lead. Go instead where there is no path and leave a trail. 🇭🇹 🇭🇹","Chicago, IL",434,295,13869,0,"You want to know what is funny? Thread:

Republicans were so mad about the prospect of not getting to watch college sports because of COVID, but yet they are so unwilling to take precautions to stop the spread because ""freedom."" 1/?",[]
2541,TheSchurThing,Originally started this because I thought I was a good sports bettor...now I just tweet out random info to help y'all live better #OvertweetersAnonymous,,86,655,59344,0,"@TheFixIsInTuohy funny how, with the acceleration of television in people's homes and the value that sports holds with regards to TV rights, these types of ""you can't make this up"" moments have become much more commonplace than they were in the 20th century https://t.co/fFMPHtYuXx",[]
2542,DaBullsQueen,🇨🇦🇵🇭•• #BullsNation | #DallasCowboys | #LetsGoOilers -🌹Drose & 👑 B.I. stan•• #RIPKobe #RIPGiGi🕊🕊 87% Sports 13% wine🍷,Canada,1746,2751,66867,0,"Mine is that they gotta be active, and most of their tweets have to be sports-related and/or funny. Don’t care about the ratio.

But if I think u fine in ur avi imma follow back regardless 😂",[]
2543,IGRaceCourse,All things Thoroughbred and Quarter Horse Racing at Indiana Grand! #BetGrand #LetItRide,"Shelbyville, Indiana",590,2960,5039,0,"Congratulations 🎉 Denise!! You are the winner! @RacingRachelM changed her major from Telecommunications to Sports Marketing and then ended up in telecommunications, marketing.......sports. Ain’t it funny how things work out? Send us a DM with your name, address &amp; shirt size! https://t.co/ZTY5NVvOCc",[]
2544,imnatalieokay,who cares / gem,"San Antonio, TX",755,1077,47359,0,i wish i understood sports humor @M_Kill18 explain why this is funny real quick https://t.co/V9XWG0MH1a,[]
2545,ThatChristinaG,Strategist | Featured: @HubSpotAcademy #SocialMedia +#SocialListening courses + @thestartup_ + @BttrMarketing + @thenextweb + @G2dotcom | #NASASocial Alum,CLT ➡️ ROA,5036,12426,66353,1,"@ThatChristinaG Hiii I don’t actually work in marketing but I want to and I’m currently working on a masters degree in market research &amp; analytics

I tweet about sports sometimes, politics, tinashe, and whatever I find funny or interesting basically 🙃",[]
2546,carson_you,He/him | I just wanna keep being me and stay authentic,"Orange, CA",161,44,2016,1,"@ThatChristinaG Hiii I don’t actually work in marketing but I want to and I’m currently working on a masters degree in market research &amp; analytics

I tweet about sports sometimes, politics, tinashe, and whatever I find funny or interesting basically 🙃",[]
2547,werm21,,,269,82,7237,0,@ApplePasta @MTheUShah That plus he they do a lot of the nonsense/funny sports stuff as opposed to breaking down what happened in last night's games,[]
2548,MWSNsports,"Fresh take on independent sports journalism | News, highlights, stats, facts | Coverage: #NFL, #NBA, #NCAA, #NHL, #MLB | We #FollowBack | We're just having fun","Michigan, USA",10243,10393,12233,4,"We have some of the most interesting and viral sports videos of all time on our @YouTube channel. Check them out at the link below

#YouTube #Watch #Sports #Viral #Clips #Highlights #Funny 
https://t.co/sf138ELVjV","['YouTube', 'Watch', 'Sports', 'Viral', 'Clips', 'Highlights', 'Funny']"
2549,bfgcracka,Note to reader:  BFG stands for Big Fat Guy and Cracka is a nickname. My handle is not a white supremacy statement. Life too short for hate.,,104,30,3492,0,@jchianello @JimWatsonOttawa Too funny. Glebe residents fought the sports and stadium like crazy and now they want guarantees they will stay at the stadium.,[]
2550,insert_funny,Bald Caucasian weirdo from the Great Lakes Region. He/Him,"Napoleon, OH",3585,1897,181143,22,Pumping my fists watching sports celebrity PSAs saying we handle COVID-19 the Ohio Tough™ way as our state shatters new tragedy records on a near daily basis,[]
2551,BigDash77,"I am a person who enjoys the all the simple thing life gives you Music, Cigars, sports, wine, movies, ect....",Jersey,431,322,16342,0,"The @LeBatardShow was the only reason to listen to sports radio,  @ESPNRadio you're gonna replace interesting &amp; funny show w Greeny 🤣 😄 &amp; Bart &amp; Hann gtfofh https://t.co/omCtitqreu",[]
2552,JParker8080,"Army Warrant Officer @ Camp Carolll, South Korea. Diehard Pittsburgh Sports fan since birth. #blackandgold","Daegu, Republic of Korea",380,212,2206,0,"@j_mazz_2020 It’s like the office of sports radio. Some people don’t think it’s funny, I personally loved it.",[]
2553,BrooksDoughtie,Triathlon coaching working to make athletes better.,"Raleigh, NC",7,5,368,0,@td2334 @singletrack25 @SixersAtHome @hermanbranover1 @TonyClementsTC I loved the show until I didn’t one day and I listened for years. I think it was imo them trying too hard to be funny / anti sports.  But of course at same time I love the “muuuurrrrrrraaaaay” bit the most.  I haven’t listened in months but appreciate the anti establishment theme,[]
2554,brianhattab33,"Master's in journalism from USF.

@USFOracleSports (11/17-5/20) Sports editor (1/19-5/20)

Host of Hack Radio on @usf_bullsmedia (1/16-4/19)","Tampa, FL",598,335,792,0,@DarekSharp @ECUBaseball @UHCougarBB One of the most night-and-day trips ever. I went from worrying about a homer hitting my car one day to not even worrying about my laptop being in danger at FSU. College sports are funny sometimes.,[]
2555,ThatChristinaG,Strategist | Featured: @HubSpotAcademy #SocialMedia +#SocialListening courses + @thestartup_ + @BttrMarketing + @thenextweb + @G2dotcom | #NASASocial Alum,CLT ➡️ ROA,5036,12426,66353,1,"@ThatChristinaG 👋 Hey guys, I’m Michaela!

I’m currently freezing in Rochester, NY (originally from Sacramento, CA) and work with the Sabres AHL team the Amerks &amp; the NLL Knighthawks! 

You can find me tweeting about the 49ers, SNKRS L’s, sports, my dog, and anything I find funny 😂",[]
2556,brodydales,"I whip you with the truth

Face masks are the new tinfoil hat. I recognize virtue & ability nothing else. Your feelings are irrelevant.MSN is fake I'll show you",Toronto,42,100,4273,0,@jaentyy Terrible. Celebrity drama is nothing but a Roman Circus. Like your rigged sports game. But I always come for the fans and hecklers. And this right here is some awfully funny sh*t.,[]
2557,michaela_landry,Marketing/Social @amerkshockey & @RocKnighthawks📱| LSC @BuffaloSabres 📸 thoughts & opinions are my own 💬 | @Marist #smsports,New York/Sacramento ,1005,1004,862,1,"@ThatChristinaG 👋 Hey guys, I’m Michaela!

I’m currently freezing in Rochester, NY (originally from Sacramento, CA) and work with the Sabres AHL team the Amerks &amp; the NLL Knighthawks! 

You can find me tweeting about the 49ers, SNKRS L’s, sports, my dog, and anything I find funny 😂",[]
2558,howmanypodcast,"The only podcast that 'counts'. Join Scott, Bob, Junior, Jesse and (sometimes) Gary as they discuss sports and pop culture topics.","Dallas, TX",1103,641,1312,0,"@Samuhri We are a pop culture/sports podcast that tries to determine ""How Many"" someone or something has. We also try to mix in funny schtick and karaoke whenever possible. Hope you enjoy!

https://t.co/29Bg9rLYBt",[]
